restaurant_name,rating,average_price,average_delivery_time,south_indian_or_not,north_indian_or_not,fast_food_or_not,street_food,biryani_or_not,bakery_or_not,location,City Tier,State/U.T,Region
Satkar,4.0,300,35,1,1,1,1,0,0,Agra,Tier 2 Cities,Uttar Pradesh,North India
Satkar Cafeteria,4.0,200,25,1,0,1,1,0,0,Belgaum,Tier 2 Cities,Karnataka,South India
Satkar Family Restaurant,4.1,200,60,0,1,0,1,1,0,Varanasi,Tier 2 Cities,Uttar Pradesh,North India
Satkar Famliy Restaurant,3.5,300,28,0,1,0,0,1,0,Varanasi,Tier 2 Cities,Uttar Pradesh,North India
Satkar Hotel,4.1,100,22,1,1,0,0,1,0,Jamshedpur,Tier 2 Cities,Jharkhand,East India
Satkar Momo Hut,3.6,150,43,0,0,1,1,0,0,Gorakhpur,Tier 2 Cities,Uttar Pradesh,North India
Satkar Restaurant,4.0,150,34,0,1,0,0,0,0,Ujjain,Tier 2 Cities,Madhya Pradesh,Central India
Satkar Restaurant,4.0,200,23,0,1,0,0,0,0,Surat,Tier 2 Cities,Gujarat,West India
Satkar Restaurant,4.2,200,22,0,1,1,1,0,0,Bareilly,Tier 2 Cities,Uttar Pradesh,North India
Satkar Shakahari Bhojnalaya,4.1,100,28,0,1,0,0,0,0,Allahabad,Tier 2 Cities,Uttar Pradesh,North India
Satkar's Regale,4.0,100,41,0,1,1,0,0,0,Varanasi,Tier 2 Cities,Uttar Pradesh,North India
Satkartar Sweets,4.0,250,20,0,0,0,1,0,0,Jalandhar,Tier 2 Cities,Punjab,North India
Satnam Chaat & Snacks,4.0,100,40,0,0,0,1,0,0,Surat,Tier 2 Cities,Gujarat,West India
Satnam Dal Pakwan And Nasta Center,4.0,100,22,0,1,0,1,0,0,Ahmedabad,Tier 1  Cities,Gujarat,West India
Satnam Foods,3.5,200,26,1,0,0,0,0,0,Bhopal,Tier 2 Cities,Madhya Pradesh,Central India
Satnam Kulfi,4.5,200,30,0,0,0,0,0,0,Kanpur,Tier 2 Cities,Uttar Pradesh,North India
Satnamia Da Lovely Dhaba,3.7,250,30,0,1,0,0,0,0,Jalandhar,Tier 2 Cities,Punjab,North India
Satpal Chicken Dhaba,4.2,150,28,0,1,0,1,0,0,Ludhiana,Tier 2 Cities,Punjab,North India
Satpal Dhaba,4.3,200,22,0,1,0,0,0,0,Saharanpur,Tier 2 Cities,Uttar Pradesh,North India
Sattolala Food Court,4.0,150,30,0,1,1,0,0,0,Agra,Tier 2 Cities,Uttar Pradesh,North India
Sattva,3.7,100,33,0,1,1,1,1,0,Lucknow,Tier 2 Cities,Uttar Pradesh,North India
Sattvam,4.3,350,53,0,0,0,0,0,0,Bangalore,Tier 1  Cities,Karnataka,South India
Sattvik By Emerald Clarks Inn Suites,4.2,250,31,0,1,1,0,1,0,Mysore,Tier 2 Cities,Karnataka,South India
Saturday Biryani,2.9,100,25,0,0,1,0,1,0,Varanasi,Tier 2 Cities,Uttar Pradesh,North India
Satu's Sweets Snacks & Namkeen,4.1,150,35,0,0,1,1,0,0,Mumbai,Tier 1  Cities,Maharashtra,West India
Satvik,4.2,200,39,0,1,1,1,0,0,Jabalpur,Tier 2 Cities,Madhya Pradesh,Central India
Satvik Bhoj,3.9,150,24,1,1,0,0,0,0,Haridwar,Tier 3 Cities,Uttarakhand,North India
Satvik Gujrati Foods & Snacks,4.2,150,61,0,0,0,0,0,0,Mumbai,Tier 1  Cities,Maharashtra,West India
Satvik Proudly Vegetarian,4.1,150,32,0,1,0,0,0,0,Bareilly,Tier 2 Cities,Uttar Pradesh,North India
Satvik Restaurant,4.0,350,45,1,1,1,0,0,0,Varanasi,Tier 2 Cities,Uttar Pradesh,North India
Satvik Veg Restaurant,3.9,100,29,1,1,1,0,0,0,Gaya,Tier 3 Cities,Bihar,East India
Satwik Bhog,4.0,150,44,0,0,0,0,0,1,Jabalpur,Tier 2 Cities,Madhya Pradesh,Central India
Satya Misthan Bhandar,4.0,100,25,0,0,0,0,0,1,Kota,Tier 2 Cities,Rajasthan,North India
Satyadeep Inn,4.0,100,32,0,1,0,0,0,0,Gorakhpur,Tier 2 Cities,Uttar Pradesh,North India
Satyam Bhojanalya,3.5,100,32,0,1,0,0,0,0,Kanpur,Tier 2 Cities,Uttar Pradesh,North India
Satyanarayan Pavitra Bhojnalaya,4.3,150,32,0,1,0,0,0,0,Jaipur,Tier 2 Cities,Rajasthan,North India
Satyavijay Farsan,4.0,100,27,0,0,0,1,0,0,Vadodara,Tier 2 Cities,Gujarat,West India
Satyug Restaurant,3.8,50,30,1,1,1,1,0,0,Ujjain,Tier 2 Cities,Madhya Pradesh,Central India
Sauce N' Toss,3.9,100,41,0,0,1,0,0,0,Puducherry,Tier 3 Cities,Puducherry,South India
Sauced Up,4.4,100,48,0,0,1,0,0,0,Hyderabad,Tier 1  Cities,Telangana,South India
Saucy Bites,4.0,250,31,0,1,1,0,1,0,Lucknow,Tier 2 Cities,Uttar Pradesh,North India
Saucy Momos,4.1,300,32,0,0,0,1,0,0,Bhopal,Tier 2 Cities,Madhya Pradesh,Central India
Saucy Slice Pizza,3.8,150,42,0,0,1,0,0,0,Kanpur,Tier 2 Cities,Uttar Pradesh,North India
Saud Store Tasty Delight,4.2,300,25,0,0,1,0,0,1,Jamshedpur,Tier 2 Cities,Jharkhand,East India
Saudagar Kalyani Biryani And Tahari,4.4,200,31,0,0,0,0,1,0,Hyderabad,Tier 1  Cities,Telangana,South India
Saugat Tasty Bite Restaurant,3.6,250,41,0,1,0,0,0,0,Allahabad,Tier 2 Cities,Uttar Pradesh,North India
Saumya Flexible Kitchen,3.3,200,37,0,1,0,1,0,0,Chandigarh,Tier 2 Cities,Chandigarh,North India
Saundhi Aanch,4.0,200,41,0,1,0,0,0,0,Varanasi,Tier 2 Cities,Uttar Pradesh,North India
Saunf,3.5,250,44,1,0,1,0,0,0,Trivandrum,Tier 2 Cities,Kerala,South India
Saurashtra Chawana & Sweets,4.0,100,29,0,0,0,1,0,0,Ahmedabad,Tier 1  Cities,Gujarat,West India
Saurashtra Mail,3.5,100,30,0,1,0,0,0,0,Vadodara,Tier 2 Cities,Gujarat,West India
Sautan Di Rasoi,3.1,200,40,0,0,0,0,0,0,Varanasi,Tier 2 Cities,Uttar Pradesh,North India
Savera Hotel,4.2,200,32,0,1,0,0,0,0,Hyderabad,Tier 1  Cities,Telangana,South India
Savi Kudla Kitchen,3.7,150,25,1,0,0,1,0,0,Mangalore,Tier 2 Cities,Karnataka,South India
Savi Sagar,4.1,50,31,1,1,0,1,0,0,Bangalore,Tier 1  Cities,Karnataka,South India
Savithiri Kitchen,3.5,100,24,1,1,0,1,1,0,Puducherry,Tier 3 Cities,Puducherry,South India
Savitri Rasoi,3.5,100,32,0,1,0,0,1,0,Patna,Tier 2 Cities,Bihar,East India
Savji Hotel ( Saat Rasta ),3.5,250,17,0,1,0,0,1,0,Solapur,Tier 2 Cities,Maharashtra,West India
Savji Hotel (Park),4.0,100,18,0,1,0,0,1,0,Solapur,Tier 2 Cities,Maharashtra,West India
Savji Hotel The Lemon Tree,3.6,150,22,0,1,0,0,1,0,Solapur,Tier 2 Cities,Maharashtra,West India
Savour-The Five Senses,4.1,100,35,0,1,0,0,0,0,Gorakhpur,Tier 2 Cities,Uttar Pradesh,North India
Savoury - Sea Shell Restaurant,4.1,100,45,0,1,0,0,1,0,Bangalore,Tier 1  Cities,Karnataka,South India
Savoury Restaurant,3.9,100,40,0,1,1,0,1,0,Mangalore,Tier 2 Cities,Karnataka,South India
Savoury Restaurant,4.1,250,36,0,1,0,0,0,0,Bangalore,Tier 1  Cities,Karnataka,South India
Savoury Sea Shell,4.3,300,37,0,1,0,0,1,0,Chennai,Tier 1  Cities,Tamil Nadu,South India
Savya Rasa,4.3,150,41,1,0,0,0,1,0,Pune,Tier 1  Cities,Maharashtra,West India
Sawali Restaurant,4.3,200,36,1,1,1,0,1,0,Mumbai,Tier 1  Cities,Maharashtra,West India
Sawariya Bakery & Fast Food,3.6,100,43,1,1,1,0,0,0,Bhopal,Tier 2 Cities,Madhya Pradesh,Central India
Sawariya Da Dhaba,3.8,150,33,0,1,0,0,0,0,Kota,Tier 2 Cities,Rajasthan,North India
Sawariya Farali Center,4.1,50,32,0,0,1,1,0,0,Ahmedabad,Tier 1  Cities,Gujarat,West India
Sawariya Ice Cream,3.6,250,18,0,0,0,0,0,0,Vadodara,Tier 2 Cities,Gujarat,West India
Sawariya Pure Veg Fast Food,3.5,100,28,0,1,0,1,0,0,Kota,Tier 2 Cities,Rajasthan,North India
Sawata Foods,4.3,50,20,0,0,0,0,0,0,Pune,Tier 1  Cities,Maharashtra,West India
Sawliya Burger Dabeli,4.2,100,30,0,0,1,0,0,0,Udaipur,Tier 2 Cities,Rajasthan,North India
Sawliya Burger Dabeli - SBD,4.0,200,38,0,0,1,0,0,0,Udaipur,Tier 2 Cities,Rajasthan,North India
Say Cheese,4.1,50,30,0,0,1,0,0,0,Mumbai,Tier 1  Cities,Maharashtra,West India
Sayaji’s Home Delivery – Cravings,3.7,50,30,0,1,0,0,1,0,Vadodara,Tier 2 Cities,Gujarat,West India
Sayaji's Home Delivery,3.9,100,20,1,1,1,0,0,0,Jamnagar,Tier 2 Cities,Gujarat,West India
Sayaji's Home Delivery - Kalaghoda,4.0,50,32,0,1,0,0,1,0,Vadodara,Tier 2 Cities,Gujarat,West India
Sayali Restaurant,4.1,150,26,1,1,0,0,0,0,Jalgaon,Tier 3 Cities,Maharashtra,West India
Sayantara,4.5,100,18,0,0,0,1,0,0,Nashik,Tier 2 Cities,Maharashtra,West India
SB Bakery And More,3.1,100,41,0,0,0,0,0,1,Chandigarh,Tier 2 Cities,Chandigarh,North India
SB Kitchen,4.0,50,36,0,1,0,0,0,0,Guwahati,Tier 2 Cities,Assam,East India
Sbarro - New York Pizza,3.9,350,28,0,0,1,0,0,0,Mumbai,Tier 1  Cities,Maharashtra,West India
Sbarro - New York Pizza,4.1,100,45,0,0,1,0,0,0,Ahmedabad,Tier 1  Cities,Gujarat,West India
SBD-Sawliya Burger Dabeli,3.9,50,22,0,0,1,1,0,0,Udaipur,Tier 2 Cities,Rajasthan,North India
SB's Food Lounge,4.0,150,25,0,0,1,1,0,0,Rajkot,Tier 2 Cities,Gujarat,West India
SBS Restaurant,3.8,300,35,1,1,1,0,0,0,Kota,Tier 2 Cities,Rajasthan,North India
SCB Reshimmy Kabab,3.9,250,28,1,1,0,0,0,0,Nellore,Tier 2 Cities,Andhra Pradesh,South India
SCF Chaap And Kababs,3.9,150,27,0,1,1,0,0,0,Jalandhar,Tier 2 Cities,Punjab,North India
Schandis,3.8,100,35,0,0,0,0,1,0,Goa,Tier 3 Cities,Goa,West India
Schezwan Express,4.2,50,23,0,0,0,0,0,0,Udaipur,Tier 2 Cities,Rajasthan,North India
Schezwan Junction,3.7,250,31,0,0,1,0,0,0,Kota,Tier 2 Cities,Rajasthan,North India
Scone,4.0,150,61,0,1,1,0,1,0,Kolkata,Tier 1  Cities,West Bengal,East India
Scooby-Doo Burgers,3.4,250,45,0,0,0,0,0,0,Allahabad,Tier 2 Cities,Uttar Pradesh,North India
Scoop,4.5,50,40,1,1,1,0,0,0,Kolkata,Tier 1  Cities,West Bengal,East India
Scoop & Cones - Artisan Gelato,4.5,200,20,0,0,0,0,0,0,Jaipur,Tier 2 Cities,Rajasthan,North India
Scoop N Bake,3.7,150,37,0,0,1,0,0,0,Manipal,Tier 3 Cities,Karnataka,South India
Scooper Dooper Cafeteria,4.4,200,39,0,0,0,0,0,0,Patna,Tier 2 Cities,Bihar,East India
Scoopers,4.2,50,15,0,0,0,0,0,0,Moradabad,Tier 2 Cities,Uttar Pradesh,North India
Scoopi Smile Ice Cream Parlour,3.5,150,36,0,0,1,0,0,0,Kanpur,Tier 2 Cities,Uttar Pradesh,North India
Scoops,3.9,100,12,0,0,1,0,0,0,Vijayawada,Tier 2 Cities,Andhra Pradesh,South India
Scoops,3.9,150,22,0,0,0,0,0,0,Sangli,Tier 2 Cities,Maharashtra,West India
Scoops,4.0,350,35,0,0,0,0,0,0,NCR,NCR,NCR,NCR
Scoops & Bitess,3.9,50,15,0,0,0,0,0,0,Vadodara,Tier 2 Cities,Gujarat,West India
Scoops Ice Cream,4.5,200,18,0,0,0,0,0,0,Hyderabad,Tier 1  Cities,Telangana,South India
Scoops Tiffin Centre,4.1,200,18,1,0,1,1,0,0,Hyderabad,Tier 1  Cities,Telangana,South India
Scorpion Kitchen,4.0,200,22,0,1,1,0,0,0,Jalandhar,Tier 2 Cities,Punjab,North India
Scotty's,4.3,150,30,0,0,1,0,0,0,Guwahati,Tier 2 Cities,Assam,East India
Scrapyard,4.0,400,47,0,1,1,1,0,0,Kolkata,Tier 1  Cities,West Bengal,East India
S'creaming Spice,3.7,150,34,0,1,1,0,1,1,Madurai,Tier 2 Cities,Tamil Nadu,South India
Scrummys,4.2,150,51,0,0,1,0,0,0,Kharagpur,Tier 3 Cities,West Bengal,East India
Scuzo Ice 'o' Magic,3.9,400,16,0,0,0,0,0,0,Guntur,Tier 2 Cities,Andhra Pradesh,South India
SD 21 - Hotel Somdeep Palace,3.6,100,46,0,1,0,0,0,0,Indore,Tier 2 Cities,Madhya Pradesh,Central India
SD Eats - Hotel Sain Dass,3.7,100,32,0,1,0,0,0,0,Kanpur,Tier 2 Cities,Uttar Pradesh,North India
SDB Foods,4.1,400,26,1,1,0,0,0,0,Vijayawada,Tier 2 Cities,Andhra Pradesh,South India
SDM Biriyani,3.7,300,17,1,1,0,0,1,0,Salem,Tier 2 Cities,Tamil Nadu,South India
Sea Box,4.4,250,32,0,0,0,0,0,0,Nellore,Tier 2 Cities,Andhra Pradesh,South India
Sea Mount,3.9,200,50,0,1,0,0,0,0,Chennai,Tier 1  Cities,Tamil Nadu,South India
Sea Pearl Restaurant,3.2,350,36,0,0,1,0,0,0,Goa,Tier 3 Cities,Goa,West India
Sea Pebbles,4.1,200,36,0,1,0,0,1,0,Goa,Tier 3 Cities,Goa,West India
Sea Rock Chaat House,3.5,150,10,0,0,0,1,0,0,Solapur,Tier 2 Cities,Maharashtra,West India
Sea Rock Juice Center,3.8,300,15,0,0,0,0,0,0,Solapur,Tier 2 Cities,Maharashtra,West India
Sea Shore,3.9,100,31,0,1,0,0,0,0,Chennai,Tier 1  Cities,Tamil Nadu,South India
Seabass Sea Food Restaurant,4.0,150,36,1,0,0,0,1,0,Trivandrum,Tier 2 Cities,Kerala,South India
Seakings Ice Creams,4.6,200,23,0,0,0,0,0,0,Trichy,Tier 2 Cities,Tamil Nadu,South India
Sealord Restaurant,4.1,200,35,1,0,0,0,1,0,Chennai,Tier 1  Cities,Tamil Nadu,South India
SeaRock Pure Veg,3.2,100,14,0,1,0,0,1,0,Solapur,Tier 2 Cities,Maharashtra,West India
Season - Accord Puducherry,4.3,100,32,0,1,1,0,0,0,Puducherry,Tier 3 Cities,Puducherry,South India
Season 9,3.7,50,34,0,1,1,0,0,0,Ahmedabad,Tier 1  Cities,Gujarat,West India
Seasons - Radisson Blu,2.7,500,44,1,1,0,0,0,0,Coimbatore,Tier 2 Cities,Tamil Nadu,South India
Seasons 4 Ice Cream,3.2,200,24,0,0,0,0,0,0,Vijayawada,Tier 2 Cities,Andhra Pradesh,South India
Seasons 4 Ice Creams,4.5,100,16,0,0,0,0,0,0,Nellore,Tier 2 Cities,Andhra Pradesh,South India
Seasons Cafe,4.0,100,35,0,1,0,0,1,0,Udaipur,Tier 2 Cities,Rajasthan,North India
Seasons -Grand Estancia.,4.0,200,39,1,1,0,0,1,0,Salem,Tier 2 Cities,Tamil Nadu,South India
Seasons Restaurant,3.9,100,32,0,1,1,0,1,0,Ranchi,Tier 2 Cities,Jharkhand,East India
Seasons Xprs,4.1,250,57,0,0,1,0,0,0,Hyderabad,Tier 1  Cities,Telangana,South India
Second Wife a musical Restaurant,3.9,100,36,0,0,0,0,0,0,Gonda,Tier 3 Cities,Uttar Pradesh,North India
Second Wife Kitchen,3.5,200,19,1,1,0,0,0,0,Jhansi,Tier 2 Cities,Uttar Pradesh,North India
Second Wife Restaurant,3.6,100,38,0,1,1,0,0,0,Ranchi,Tier 2 Cities,Jharkhand,East India
Second Wife Restaurant 2.0,4.1,250,40,0,1,1,0,0,0,Gonda,Tier 3 Cities,Uttar Pradesh,North India
Secret Corner,4.3,100,34,0,1,0,0,0,0,Chennai,Tier 1  Cities,Tamil Nadu,South India
Secret Kitchen,4.1,100,45,1,1,0,0,1,0,Hyderabad,Tier 1  Cities,Telangana,South India
Secret Kitchen,4.3,150,41,0,1,0,1,1,0,Hyderabad,Tier 1  Cities,Telangana,South India
Secret Kitchen,4.3,300,40,1,1,1,1,0,0,Kanpur,Tier 2 Cities,Uttar Pradesh,North India
Secret Oven Pizza,4.2,100,41,0,0,1,0,0,0,Haridwar,Tier 3 Cities,Uttarakhand,North India
Secret Shawarma,4.4,50,21,0,0,1,0,0,0,Patna,Tier 2 Cities,Bihar,East India
Sector 7 Social,4.0,100,29,0,1,0,0,1,0,Chandigarh,Tier 2 Cities,Chandigarh,North India
Sector 8C Rasoi,3.4,350,38,0,1,0,0,0,0,Chandigarh,Tier 2 Cities,Chandigarh,North India
See You Soon Restaurant,3.3,150,25,1,0,0,0,0,0,Kota,Tier 2 Cities,Rajasthan,North India
Seema Hotel,4.1,250,20,0,0,0,0,1,0,Jaipur,Tier 2 Cities,Rajasthan,North India
Seema's Kitchen,4.3,150,23,0,1,0,0,0,0,Nagpur,Tier 2 Cities,Maharashtra,West India
Seero Pine Haveli,3.5,250,23,1,1,1,0,1,0,Udaipur,Tier 2 Cities,Rajasthan,North India
Seeta Juice Center,4.0,100,38,0,0,0,0,0,0,Hyderabad,Tier 1  Cities,Telangana,South India
Seethalakshmi Veg Hotel,3.1,50,28,1,0,0,0,1,0,Coimbatore,Tier 2 Cities,Tamil Nadu,South India
Sehat World,3.7,100,28,0,0,1,0,0,0,Jamshedpur,Tier 2 Cities,Jharkhand,East India
Sehra's Morar Restaurant,3.5,100,35,0,1,0,0,1,0,Bhopal,Tier 2 Cities,Madhya Pradesh,Central India
Seiko Grill,3.6,150,37,1,1,0,0,0,0,Chennai,Tier 1  Cities,Tamil Nadu,South India
Sejal's Bakery,4.1,150,40,0,0,1,0,0,1,Jaipur,Tier 2 Cities,Rajasthan,North India
Select Fresh Roof Top Cafe,3.6,200,27,1,0,0,0,0,0,Bhubaneswar,Tier 2 Cities,Odisha,East India
Selfie Family Chinese,3.7,100,27,0,0,0,0,0,0,Solapur,Tier 2 Cities,Maharashtra,West India
Selvam Chettinad Mess,3.6,200,28,1,0,0,0,1,0,Coimbatore,Tier 2 Cities,Tamil Nadu,South India
Selvamani Sweets,3.5,150,38,0,0,0,1,0,0,Coimbatore,Tier 2 Cities,Tamil Nadu,South India
Selvi Mess,4.2,100,17,1,0,0,0,0,0,Salem,Tier 2 Cities,Tamil Nadu,South India
Selvi Mess,4.2,150,20,1,1,0,0,1,0,Salem,Tier 2 Cities,Tamil Nadu,South India
Selvi's Kitchen,3.1,100,38,1,0,0,0,0,0,Trichy,Tier 2 Cities,Tamil Nadu,South India
Sendha Namak,3.9,100,55,0,0,0,0,0,0,Kolkata,Tier 1  Cities,West Bengal,East India
Sendhoor Coffee,4.1,100,42,1,0,0,0,0,0,Bangalore,Tier 1  Cities,Karnataka,South India
Sengar's Restaurant,3.4,300,45,1,1,1,0,0,0,Kanpur,Tier 2 Cities,Uttar Pradesh,North India
Senior New Famous Swadist Panipuri Center,4.2,100,32,0,0,0,1,0,0,Nagpur,Tier 2 Cities,Maharashtra,West India
Sensex The Tea Point,3.6,100,33,0,1,0,1,1,0,Ranchi,Tier 2 Cities,Jharkhand,East India
Senthil Murugan High Class Veg Restaurant,3.5,100,31,1,1,0,0,0,0,Trichy,Tier 2 Cities,Tamil Nadu,South India
Senthor Bhavan,3.7,150,30,1,0,0,0,0,0,Trichy,Tier 2 Cities,Tamil Nadu,South India
Sepoy's Phirangi,3.3,300,36,0,1,0,0,0,0,Mysore,Tier 2 Cities,Karnataka,South India
Sequel,3.6,100,47,0,0,0,0,0,0,Mumbai,Tier 1  Cities,Maharashtra,West India
Serenade - Manor Food Plaza,4.2,200,19,0,1,0,0,1,0,Vijayawada,Tier 2 Cities,Andhra Pradesh,South India
Serene Rooftop Cafe,3.9,200,60,0,1,1,0,0,0,Kolkata,Tier 1  Cities,West Bengal,East India
Seshu's Kitchen,4.1,150,22,1,0,0,0,0,0,Nellore,Tier 2 Cities,Andhra Pradesh,South India
Seth Ji Fast Food Restaurant,3.7,100,37,0,1,1,0,0,0,Gorakhpur,Tier 2 Cities,Uttar Pradesh,North India
Sethi Bakers,3.9,150,44,0,0,0,0,0,1,Haridwar,Tier 3 Cities,Uttarakhand,North India
Sethi Bakers & Confectioners,4.0,100,41,0,0,1,1,0,1,Haridwar,Tier 3 Cities,Uttarakhand,North India
Sethi Bar-Be-Que,4.1,150,27,0,1,0,0,1,0,Jaipur,Tier 2 Cities,Rajasthan,North India
Sethi Punjabi Dhaba,4.0,150,43,0,1,0,0,1,0,Allahabad,Tier 2 Cities,Uttar Pradesh,North India
Sethi Sweets & Vaishno Dhaba,3.6,150,31,0,1,0,1,0,0,Ludhiana,Tier 2 Cities,Punjab,North India
Sethi Take Away,3.8,250,34,0,1,0,0,1,0,Jaipur,Tier 2 Cities,Rajasthan,North India
Sethi Tikka Kabab Curry,4.2,150,34,0,1,0,0,1,0,Jaipur,Tier 2 Cities,Rajasthan,North India
Sethi’s Snacks Corner,3.4,600,32,0,1,0,0,0,0,Jalandhar,Tier 2 Cities,Punjab,North India
Sethia's Dana Pani,4.3,150,38,1,1,1,0,0,0,Jaipur,Tier 2 Cities,Rajasthan,North India
Sethi's Chaap And Snacks Corner,3.6,150,27,0,1,1,1,0,0,Ludhiana,Tier 2 Cities,Punjab,North India
Sethi's Food Corner,4.1,200,20,0,0,1,1,0,0,Dehradun,Tier 2 Cities,Uttarakhand,North India
Sethi's Restaurant,4.0,300,53,0,1,0,0,0,0,NCR,NCR,NCR,NCR
Sethi's Sweets,3.5,300,29,0,0,0,0,0,0,Ludhiana,Tier 2 Cities,Punjab,North India
Sethi's The Cake Shop,4.1,300,38,0,0,1,0,0,1,NCR,NCR,NCR,NCR
Seva Shri Poha,4.4,200,18,0,1,0,0,0,0,Jhansi,Tier 2 Cities,Uttar Pradesh,North India
Seven Carnival Momos,4.1,100,46,0,0,0,0,0,0,Pune,Tier 1  Cities,Maharashtra,West India
Seven Courses,4.0,150,27,0,1,1,0,1,0,Raipur,Tier 2 Cities,Chhattisgarh,Central India
Seven Days,3.5,200,25,0,0,1,1,0,1,Vijayawada,Tier 2 Cities,Andhra Pradesh,South India
Seven Days,3.9,200,24,0,0,0,0,0,1,Vijayawada,Tier 2 Cities,Andhra Pradesh,South India
Seven Days - The World of Cakes,4.1,350,17,0,0,0,0,0,0,Vijayawada,Tier 2 Cities,Andhra Pradesh,South India
Seven Heaven,3.8,250,39,0,1,1,1,0,1,Ranchi,Tier 2 Cities,Jharkhand,East India
Seven Heaven,4.4,200,28,0,0,1,0,0,0,Jalandhar,Tier 2 Cities,Punjab,North India
Seven In Heaven,3.9,200,39,0,0,0,0,0,0,Jalandhar,Tier 2 Cities,Punjab,North India
Seven Leisure Cake & Desserts,4.1,100,26,0,0,1,1,0,1,Mangalore,Tier 2 Cities,Karnataka,South India
Seven Spices,3.4,150,28,0,0,0,0,0,0,Dhanbad,Tier 2 Cities,Jharkhand,East India
Seventeen Degree Baking,4.1,100,24,0,0,1,0,0,1,Dhanbad,Tier 2 Cities,Jharkhand,East India
Seventeen Degrees Baking,4.1,300,35,0,0,0,0,0,1,Dhanbad,Tier 2 Cities,Jharkhand,East India
Seventh Heaven,4.4,250,41,1,1,0,0,0,0,Ranchi,Tier 2 Cities,Jharkhand,East India
Sevilla Restaurant - Club Paraiso,4.0,250,38,0,1,1,0,0,0,Raipur,Tier 2 Cities,Chhattisgarh,Central India
Sevva By Mr. Tea Cafe,3.9,200,24,0,1,1,0,1,0,Kota,Tier 2 Cities,Rajasthan,North India
Sewak Dairy And Sweets,4.5,250,38,0,0,0,0,0,1,Chandigarh,Tier 2 Cities,Chandigarh,North India
Sewaram Sweets And Restaurant,3.8,200,35,0,1,0,0,0,0,Bareilly,Tier 2 Cities,Uttar Pradesh,North India
SF Foodestination,4.0,150,42,1,1,1,0,0,0,Meerut,Tier 2 Cities,Uttar Pradesh,North India
SFC,4.2,200,37,0,0,1,0,0,0,Durgapur,Tier 2 Cities,West Bengal,East India
SFC Bites,3.6,200,24,0,0,1,0,0,0,Durgapur,Tier 2 Cities,West Bengal,East India
SGF - Spice Grill Flame,3.7,200,28,0,1,1,0,0,0,NCR,NCR,NCR,NCR
SGS Non Veg - Gundu Pulav,4.5,100,39,1,0,0,0,0,0,Bangalore,Tier 1  Cities,Karnataka,South India
Sh Narayan Dass Ji Bare Wale,4.0,100,24,0,0,0,1,0,0,Jalandhar,Tier 2 Cities,Punjab,North India
SH Sisters Food,4.2,250,50,0,1,0,0,0,0,Bikaner,Tier 2 Cities,Rajasthan,North India
SH. Narayan Dass Ji Bare Wale,4.2,150,16,0,0,1,1,0,0,Jalandhar,Tier 2 Cities,Punjab,North India
Sh. Narayan Dass Ji Bare Wale - Ramamandi,4.2,100,36,0,0,0,1,0,0,Jalandhar,Tier 2 Cities,Punjab,North India
Sh. Narayan Dass Ji Bare Wale (Football chowk),4.3,100,22,0,0,0,1,0,0,Jalandhar,Tier 2 Cities,Punjab,North India
Sha Sha Shandaar Shawarma,4.3,200,41,0,0,1,0,0,0,Hyderabad,Tier 1  Cities,Telangana,South India
Shaad Biryani House,3.9,200,26,0,0,0,0,1,0,Guntur,Tier 2 Cities,Andhra Pradesh,South India
Shaadi Biryani,3.4,250,45,0,0,0,0,1,0,Chennai,Tier 1  Cities,Tamil Nadu,South India
Shaam Restaurant & Lounge,3.6,150,60,0,1,1,1,0,0,Allahabad,Tier 2 Cities,Uttar Pradesh,North India
Shaan Baker's & Confectioners,3.3,200,26,0,0,0,0,0,1,Chandigarh,Tier 2 Cities,Chandigarh,North India
Shaan Banaras Kitchen,3.9,50,36,0,1,0,0,0,0,Lucknow,Tier 2 Cities,Uttar Pradesh,North India
Shaan Chinese Corner,4.1,150,50,0,1,0,0,0,0,Mumbai,Tier 1  Cities,Maharashtra,West India
Shaan E Ayaan's,3.8,100,25,0,0,0,0,0,0,Raipur,Tier 2 Cities,Chhattisgarh,Central India
Shaan E Punjab,3.7,200,35,0,1,0,0,0,0,Chandigarh,Tier 2 Cities,Chandigarh,North India
Shaandar Shawarma By Roxtarz,4.3,250,54,0,0,1,0,0,0,Hyderabad,Tier 1  Cities,Telangana,South India
Shaan-E-Punjab Dhaba,3.5,200,47,0,1,0,0,0,0,Jaipur,Tier 2 Cities,Rajasthan,North India
Shaan-E-Punjab Hotel,4.1,50,47,0,1,1,1,0,0,Dhanbad,Tier 2 Cities,Jharkhand,East India
Shabaan Non-Veg Tikka Corner,4.3,50,35,0,0,0,0,0,0,Lucknow,Tier 2 Cities,Uttar Pradesh,North India
Shababaik Restaurant,4.1,150,42,0,0,0,0,0,0,Trivandrum,Tier 2 Cities,Kerala,South India
Shabana Kitchen,3.5,150,32,0,1,0,0,1,0,Lucknow,Tier 2 Cities,Uttar Pradesh,North India
Shabana's Afzal Bakery,4.2,200,33,0,0,1,0,0,1,Nagpur,Tier 2 Cities,Maharashtra,West India
Shabana's Bakery,4.0,150,27,0,0,1,0,0,0,Nagpur,Tier 2 Cities,Maharashtra,West India
Shabana's Bakery & Cafe,3.8,300,29,0,0,1,0,0,1,Nagpur,Tier 2 Cities,Maharashtra,West India
